time,voltages
-4.960000001131277e-06,0.001249999894450099
-4.959500001145418e-06,0.001145833226231241
-4.959000001159559e-06,0.001145833226231241
-4.9585000011737e-06,0.0009374998897934972
-4.958000001187841e-06,0.0008333332215746114
-4.957500001201982e-06,0.0008333332215746114
-4.957000001216123e-06,0.0007291665533557534
-4.956500001230264e-06,0.0007291665533557534
-4.9560000012444045e-06,0.0007291665533557534
-4.9555000012585455e-06,0.0008333332215746114
-4.9550000012726865e-06,0.0008333332215746114
-4.9545000012868274e-06,0.0007291665533557534
-4.954000001300968e-06,0.0007291665533557534
-4.953500001315109e-06,0.0007291665533557534
-4.95300000132925e-06,0.0007291665533557534
-4.952500001343391e-06,0.0007291665533557534
-4.952000001357532e-06,0.0006249998851368954
-4.951500001371673e-06,0.0006249998851368954
-4.951000001385814e-06,0.0005208332169180097
-4.950500001399955e-06,0.0003124998804802659
-4.950000001414096e-06,0.0003124998804802659
-4.949500001428237e-06,0.0003124998804802659
-4.949000001442378e-06,0.0003124998804802659
-4.948500001456519e-06,0.00020833321226140789
-4.94800000147066e-06,0.00020833321226140789
-4.947500001484801e-06,0.00010416654404252212
-4.947000001498942e-06,0.00010416654404252212
-4.946500001513083e-06,-1.2417633588057697e-10
-4.946000001527224e-06,-1.2417633588057697e-10
-4.945500001541365e-06,0.00010416654404252212
-4.945000001555506e-06,-0.00010416679239522164
-4.944500001569647e-06,-0.00010416679239522164
-4.944000001583788e-06,-0.00020833346061407965
-4.943500001597929e-06,-0.0003125001288329654
-4.94300000161207e-06,-0.0003125001288329654
-4.942500001626211e-06,-0.0003125001288329654
-4.942000001640352e-06,-0.0003125001288329654
-4.9415000016544926e-06,-0.0003125001288329654
-4.9410000016686335e-06,-0.00010416679239522164
-4.9405000016827745e-06,-0.00010416679239522164
-4.9400000016969154e-06,-0.00020833346061407965
-4.939500001711056e-06,-0.00010416679239522164
-4.939000001725197e-06,-0.00020833346061407965
-4.938500001739338e-06,-0.00020833346061407965
-4.938000001753479e-06,-0.0003125001288329654
-4.93750000176762e-06,-0.0005208334652706814
-4.937000001781761e-06,-0.0005208334652706814
-4.936500001795902e-06,-0.0007291668017084529
-4.936000001810043e-06,-0.0006250001334895672
-4.935500001824184e-06,-0.0007291668017084529
-4.935000001838325e-06,-0.0005208334652706814
-4.934500001852466e-06,-0.0006250001334895672
-4.934000001866607e-06,-0.0006250001334895672
-4.933500001880748e-06,-0.0007291668017084529
-4.933000001894889e-06,-0.000937500138146169
-4.93250000190903e-06,-0.0010416668063650547
-4.932000001923171e-06,-0.0010416668063650547
-4.931500001937312e-06,-0.0011458334745839405
-4.931000001951453e-06,-0.0011458334745839405
-4.930500001965594e-06,-0.0012500001428027985
-4.930000001979735e-06,-0.0013541668110216565
-4.929500001993876e-06,-0.0012500001428027985
-4.929000002008017e-06,-0.0013541668110216565
-4.928500002022158e-06,-0.0015625001474594002
-4.928000002036299e-06,-0.001666666815678286
-4.92750000205044e-06,-0.0018750001521160298
-4.9270000020645806e-06,-0.0019791668203348878
-4.9265000020787215e-06,-0.0021875001567726315
-4.9260000020928625e-06,-0.0022916668249915173
-4.9255000021070035e-06,-0.0021875001567726315
-4.925000002121144e-06,-0.0022916668249915173
-4.924500002135285e-06,-0.0021875001567726315
-4.924000002149426e-06,-0.0021875001567726315
-4.923500002163567e-06,-0.0022916668249915173
-4.923000002177708e-06,-0.0025000001614292333
-4.922500002191849e-06,-0.002604166829648119
-4.92200000220599e-06,-0.002708333497867005
-4.921500002220131e-06,-0.002916666834304721
-4.921000002234272e-06,-0.002916666834304721
-4.920500002248413e-06,-0.0030208335025236066
-4.920000002262554e-06,-0.0031250001707424646
-4.919500002276695e-06,-0.0031250001707424646
-4.919000002290836e-06,-0.0033333335071802084
-4.918500002304977e-06,-0.0032291668389613504
-4.918000002319118e-06,-0.0033333335071802084
-4.917500002333259e-06,-0.003437500175399094
-4.9170000023474e-06,-0.003437500175399094
-4.916500002361541e-06,-0.003750000180055696
-4.916000002375682e-06,-0.0038541668482745817
-4.915500002389823e-06,-0.00395833351649344
-4.915000002403964e-06,-0.00395833351649344
-4.914500002418105e-06,-0.0041666668529311834
-4.914000002432246e-06,-0.0041666668529311834
-4.913500002446387e-06,-0.0041666668529311834
-4.913000002460528e-06,-0.004375000189368927
-4.9125000024746686e-06,-0.004375000189368927
-4.9120000024888095e-06,-0.004583333525806671
-4.9115000025029505e-06,-0.004583333525806671
-4.9110000025170915e-06,-0.004687500194025529
-4.9105000025312324e-06,-0.004583333525806671
-4.910000002545373e-06,-0.004687500194025529
-4.909500002559514e-06,-0.004687500194025529
-4.909000002573655e-06,-0.004583333525806671
-4.908500002587796e-06,-0.004791666862244415
-4.908000002601937e-06,-0.004687500194025529
-4.907500002616078e-06,-0.004895833530463273
-4.907000002630219e-06,-0.004791666862244415
-4.90650000264436e-06,-0.004895833530463273
-4.906000002658501e-06,-0.0050000001986821585
-4.905500002672642e-06,-0.0050000001986821585
-4.905000002686783e-06,-0.0052083335351198745
-4.904500002700924e-06,-0.0051041668669010165
-4.904000002715065e-06,-0.0052083335351198745
-4.903500002729206e-06,-0.0052083335351198745
-4.903000002743347e-06,-0.0052083335351198745
-4.902500002757488e-06,-0.00531250020333876
-4.902000002771629e-06,-0.00531250020333876
-4.90150000278577e-06,-0.005416666871557646
-4.901000002799911e-06,-0.005416666871557646
-4.900500002814052e-06,-0.005520833539776504
-4.900000002828193e-06,-0.005520833539776504
-4.899500002842334e-06,-0.005625000207995362
-4.899000002856475e-06,-0.005625000207995362
-4.898500002870616e-06,-0.005625000207995362
-4.8980000028847566e-06,-0.005625000207995362
-4.8975000028988975e-06,-0.005625000207995362
-4.8970000029130385e-06,-0.005625000207995362
-4.8965000029271795e-06,-0.005729166876214248
-4.8960000029413204e-06,-0.005729166876214248
-4.895500002955461e-06,-0.005625000207995362
-4.895000002969602e-06,-0.005729166876214248
-4.894500002983743e-06,-0.0058333335444331336
-4.894000002997884e-06,-0.005937500212651992
-4.893500003012025e-06,-0.00604166688087085
-4.893000003026166e-06,-0.006145833549089735
-4.892500003040307e-06,-0.00604166688087085
-4.892000003054448e-06,-0.005937500212651992
-4.891500003068589e-06,-0.0058333335444331336
-4.89100000308273e-06,-0.005937500212651992
-4.890500003096871e-06,-0.0058333335444331336
-4.890000003111012e-06,-0.005729166876214248
-4.889500003125153e-06,-0.005729166876214248
-4.889000003139294e-06,-0.0058333335444331336
-4.888500003153435e-06,-0.005937500212651992
-4.888000003167576e-06,-0.00604166688087085
-4.887500003181717e-06,-0.005937500212651992
-4.887000003195858e-06,-0.0058333335444331336
-4.886500003209999e-06,-0.0058333335444331336
-4.88600000322414e-06,-0.0058333335444331336
-4.885500003238281e-06,-0.0058333335444331336
-4.885000003252422e-06,-0.0058333335444331336
-4.884500003266563e-06,-0.0058333335444331336
-4.884000003280704e-06,-0.0058333335444331336
-4.883500003294845e-06,-0.005729166876214248
-4.8830000033089855e-06,-0.005729166876214248
-4.8825000033231265e-06,-0.005937500212651992
-4.8820000033372675e-06,-0.00604166688087085
-4.8815000033514084e-06,-0.00604166688087085
-4.881000003365549e-06,-0.006145833549089735
-4.88050000337969e-06,-0.006145833549089735
-4.880000003393831e-06,-0.006145833549089735
-4.879500003407972e-06,-0.00604166688087085
-4.879000003422113e-06,-0.006145833549089735
-4.878500003436254e-06,-0.00604166688087085
-4.878000003450395e-06,-0.006145833549089735
-4.877500003464536e-06,-0.00604166688087085
-4.877000003478677e-06,-0.00604166688087085
-4.876500003492818e-06,-0.005937500212651992
-4.876000003506959e-06,-0.0058333335444331336
-4.8755000035211e-06,-0.005729166876214248
-4.875000003535241e-06,-0.005625000207995362
-4.874500003549382e-06,-0.005625000207995362
-4.874000003563523e-06,-0.005729166876214248
-4.873500003577664e-06,-0.005729166876214248
-4.873000003591805e-06,-0.005625000207995362
-4.872500003605946e-06,-0.005729166876214248
-4.872000003620087e-06,-0.005729166876214248
-4.871500003634228e-06,-0.005729166876214248
-4.871000003648369e-06,-0.005625000207995362
-4.87050000366251e-06,-0.005729166876214248
-4.870000003676651e-06,-0.0058333335444331336
-4.869500003690792e-06,-0.0058333335444331336
-4.869000003704933e-06,-0.0058333335444331336
-4.8685000037190735e-06,-0.005937500212651992
-4.8680000037332145e-06,-0.0058333335444331336
-4.8675000037473555e-06,-0.005937500212651992
-4.8670000037614964e-06,-0.005937500212651992
-4.866500003775637e-06,-0.0058333335444331336
-4.866000003789778e-06,-0.0058333335444331336
-4.865500003803919e-06,-0.0058333335444331336
-4.86500000381806e-06,-0.0058333335444331336
-4.864500003832201e-06,-0.0058333335444331336
-4.864000003846342e-06,-0.0058333335444331336
-4.863500003860483e-06,-0.0058333335444331336
-4.863000003874624e-06,-0.005937500212651992
-4.862500003888765e-06,-0.005937500212651992
-4.862000003902906e-06,-0.005937500212651992
-4.861500003917047e-06,-0.00604166688087085
-4.861000003931188e-06,-0.005937500212651992
-4.860500003945329e-06,-0.005937500212651992
-4.86000000395947e-06,-0.00604166688087085
-4.859500003973611e-06,-0.00604166688087085
-4.859000003987752e-06,-0.005937500212651992
-4.858500004001893e-06,-0.005937500212651992
-4.858000004016034e-06,-0.005937500212651992
-4.857500004030175e-06,-0.005729166876214248
-4.857000004044316e-06,-0.0058333335444331336
-4.856500004058457e-06,-0.005937500212651992
-4.856000004072598e-06,-0.00604166688087085
-4.855500004086739e-06,-0.005937500212651992
-4.85500000410088e-06,-0.00604166688087085
-4.854500004115021e-06,-0.006145833549089735
-4.8540000041291616e-06,-0.00604166688087085
-4.8535000041433025e-06,-0.0058333335444331336
-4.8530000041574435e-06,-0.005729166876214248
-4.8525000041715845e-06,-0.0058333335444331336
-4.852000004185725e-06,-0.005729166876214248
-4.851500004199866e-06,-0.0058333335444331336
-4.851000004214007e-06,-0.005937500212651992
-4.850500004228148e-06,-0.005937500212651992
-4.850000004242289e-06,-0.00604166688087085
-4.84950000425643e-06,-0.00604166688087085
-4.849000004270571e-06,-0.005937500212651992
-4.848500004284712e-06,-0.0058333335444331336
-4.848000004298853e-06,-0.005625000207995362
-4.847500004312994e-06,-0.005729166876214248
-4.847000004327135e-06,-0.005729166876214248
-4.846500004341276e-06,-0.005625000207995362
-4.846000004355417e-06,-0.0058333335444331336
-4.845500004369558e-06,-0.0058333335444331336
-4.845000004383699e-06,-0.005729166876214248
-4.84450000439784e-06,-0.005625000207995362
-4.844000004411981e-06,-0.005520833539776504
-4.843500004426122e-06,-0.005416666871557646
-4.843000004440263e-06,-0.00531250020333876
-4.842500004454404e-06,-0.0052083335351198745
-4.842000004468545e-06,-0.005416666871557646
-4.841500004482686e-06,-0.005416666871557646
-4.841000004496827e-06,-0.00531250020333876
-4.840500004510968e-06,-0.00531250020333876
-4.840000004525109e-06,-0.005416666871557646
-4.8395000045392496e-06,-0.005416666871557646
-4.8390000045533905e-06,-0.005416666871557646
-4.8385000045675315e-06,-0.005520833539776504
-4.8380000045816725e-06,-0.005520833539776504
-4.8375000045958134e-06,-0.005520833539776504
-4.837000004609954e-06,-0.005416666871557646
-4.836500004624095e-06,-0.00531250020333876
-4.836000004638236e-06,-0.0052083335351198745
-4.835500004652377e-06,-0.0051041668669010165
-4.835000004666518e-06,-0.004895833530463273
-4.834500004680659e-06,-0.0050000001986821585
-4.8340000046948e-06,-0.004895833530463273
-4.833500004708941e-06,-0.004791666862244415
-4.833000004723082e-06,-0.004687500194025529
-4.832500004737223e-06,-0.004687500194025529
-4.832000004751364e-06,-0.004687500194025529
-4.831500004765505e-06,-0.004687500194025529
-4.831000004779646e-06,-0.004583333525806671
-4.830500004793787e-06,-0.004583333525806671
-4.830000004807928e-06,-0.004583333525806671
-4.829500004822069e-06,-0.004479166857587785
-4.82900000483621e-06,-0.004479166857587785
-4.828500004850351e-06,-0.004583333525806671
-4.828000004864492e-06,-0.004479166857587785
-4.827500004878633e-06,-0.004479166857587785
-4.827000004892774e-06,-0.004583333525806671
-4.826500004906915e-06,-0.004479166857587785
-4.826000004921056e-06,-0.004479166857587785
-4.825500004935197e-06,-0.004375000189368927
-4.8250000049493376e-06,-0.004375000189368927
-4.8245000049634785e-06,-0.0041666668529311834
-4.8240000049776195e-06,-0.0041666668529311834
-4.8235000049917605e-06,-0.004062500184712298
-4.8230000050059014e-06,-0.00395833351649344
-4.822500005020042e-06,-0.00395833351649344
-4.822000005034183e-06,-0.00395833351649344
-4.821500005048324e-06,-0.0038541668482745817
-4.821000005062465e-06,-0.0038541668482745817
-4.820500005076606e-06,-0.00395833351649344
-4.820000005090747e-06,-0.004062500184712298
-4.819500005104888e-06,-0.0038541668482745817
-4.819000005119029e-06,-0.003750000180055696
-4.81850000513317e-06,-0.003750000180055696
-4.818000005147311e-06,-0.0038541668482745817
-4.817500005161452e-06,-0.003750000180055696
-4.817000005175593e-06,-0.003541666843617952
-4.816500005189734e-06,-0.003541666843617952
-4.816000005203875e-06,-0.003437500175399094
-4.815500005218016e-06,-0.003437500175399094
-4.815000005232157e-06,-0.0033333335071802084
-4.814500005246298e-06,-0.003541666843617952
-4.814000005260439e-06,-0.003541666843617952
-4.81350000527458e-06,-0.00364583351183681
-4.813000005288721e-06,-0.003541666843617952
-4.812500005302862e-06,-0.003541666843617952
-4.812000005317003e-06,-0.0033333335071802084
-4.811500005331144e-06,-0.0033333335071802084
-4.811000005345285e-06,-0.0031250001707424646
-4.8105000053594256e-06,-0.0031250001707424646
-4.8100000053735665e-06,-0.0032291668389613504
-4.8095000053877075e-06,-0.0032291668389613504
-4.8090000054018485e-06,-0.0032291668389613504
-4.8085000054159894e-06,-0.0031250001707424646
-4.80800000543013e-06,-0.0031250001707424646
-4.807500005444271e-06,-0.0030208335025236066
-4.807000005458412e-06,-0.0030208335025236066
-4.806500005472553e-06,-0.002916666834304721
-4.806000005486694e-06,-0.0030208335025236066
-4.805500005500835e-06,-0.002916666834304721
-4.805000005514976e-06,-0.0030208335025236066
-4.804500005529117e-06,-0.0032291668389613504
-4.804000005543258e-06,-0.0031250001707424646
-4.803500005557399e-06,-0.0031250001707424646
-4.80300000557154e-06,-0.0030208335025236066
-4.802500005585681e-06,-0.0030208335025236066
-4.802000005599822e-06,-0.002812500166085863
-4.801500005613963e-06,-0.002812500166085863
-4.801000005628104e-06,-0.002708333497867005
-4.800500005642245e-06,-0.002604166829648119
-4.800000005656386e-06,-0.002604166829648119
-4.799500005670527e-06,-0.0025000001614292333
-4.799000005684668e-06,-0.0025000001614292333
-4.798500005698809e-06,-0.002604166829648119
-4.79800000571295e-06,-0.002708333497867005
-4.797500005727091e-06,-0.002916666834304721
-4.797000005741232e-06,-0.002916666834304721
-4.796500005755373e-06,-0.0030208335025236066
-4.796000005769514e-06,-0.002916666834304721
-4.7955000057836545e-06,-0.0030208335025236066
-4.7950000057977955e-06,-0.002812500166085863
-4.7945000058119365e-06,-0.002916666834304721
-4.7940000058260774e-06,-0.0030208335025236066
-4.793500005840218e-06,-0.002916666834304721
-4.793000005854359e-06,-0.0030208335025236066
-4.7925000058685e-06,-0.0030208335025236066
-4.792000005882641e-06,-0.0031250001707424646
-4.791500005896782e-06,-0.0030208335025236066
-4.791000005910923e-06,-0.0032291668389613504
-4.790500005925064e-06,-0.0032291668389613504
-4.790000005939205e-06,-0.0030208335025236066
-4.789500005953346e-06,-0.002916666834304721
-4.789000005967487e-06,-0.002812500166085863
-4.788500005981628e-06,-0.002604166829648119
-4.788000005995769e-06,-0.002604166829648119
-4.78750000600991e-06,-0.002812500166085863
-4.787000006024051e-06,-0.002812500166085863
-4.786500006038192e-06,-0.002916666834304721
-4.786000006052333e-06,-0.002812500166085863
-4.785500006066474e-06,-0.002812500166085863
-4.785000006080615e-06,-0.002812500166085863
-4.784500006094756e-06,-0.002916666834304721
-4.784000006108897e-06,-0.002916666834304721
-4.783500006123038e-06,-0.002812500166085863
-4.783000006137179e-06,-0.002812500166085863
-4.78250000615132e-06,-0.0030208335025236066
-4.782000006165461e-06,-0.0030208335025236066
-4.781500006179602e-06,-0.002812500166085863
-4.7810000061937426e-06,-0.002916666834304721
-4.7805000062078835e-06,-0.002916666834304721
-4.7800000062220245e-06,-0.002916666834304721
-4.7795000062361654e-06,-0.002916666834304721
-4.779000006250306e-06,-0.0031250001707424646
-4.778500006264447e-06,-0.0033333335071802084
-4.778000006278588e-06,-0.0032291668389613504
-4.777500006292729e-06,-0.0032291668389613504
-4.77700000630687e-06,-0.0033333335071802084
-4.776500006321011e-06,-0.0031250001707424646
-4.776000006335152e-06,-0.0031250001707424646
-4.775500006349293e-06,-0.0030208335025236066
-4.775000006363434e-06,-0.0031250001707424646
-4.774500006377575e-06,-0.0030208335025236066
-4.774000006391716e-06,-0.0031250001707424646
-4.773500006405857e-06,-0.0031250001707424646
-4.773000006419998e-06,-0.0030208335025236066
-4.772500006434139e-06,-0.0032291668389613504
-4.77200000644828e-06,-0.0032291668389613504
-4.771500006462421e-06,-0.0031250001707424646
-4.771000006476562e-06,-0.002916666834304721
-4.770500006490703e-06,-0.002916666834304721
-4.770000006504844e-06,-0.002708333497867005
-4.769500006518985e-06,-0.002604166829648119
-4.769000006533126e-06,-0.002604166829648119
-4.768500006547267e-06,-0.002604166829648119
-4.768000006561408e-06,-0.002812500166085863
-4.767500006575549e-06,-0.002812500166085863
-4.76700000658969e-06,-0.002708333497867005
-4.7665000066038306e-06,-0.002812500166085863
-4.7660000066179715e-06,-0.002604166829648119
-4.7655000066321125e-06,-0.002708333497867005
-4.7650000066462535e-06,-0.002708333497867005
-4.764500006660394e-06,-0.002812500166085863
-4.764000006674535e-06,-0.002812500166085863
-4.763500006688676e-06,-0.0030208335025236066
-4.763000006702817e-06,-0.002916666834304721
-4.762500006716958e-06,-0.002916666834304721
-4.762000006731099e-06,-0.002916666834304721
-4.76150000674524e-06,-0.002812500166085863
-4.761000006759381e-06,-0.002708333497867005
-4.760500006773522e-06,-0.002604166829648119
-4.760000006787663e-06,-0.002604166829648119
-4.759500006801804e-06,-0.002708333497867005
-4.759000006815945e-06,-0.002812500166085863
-4.758500006830086e-06,-0.002812500166085863
-4.758000006844227e-06,-0.002916666834304721
-4.757500006858368e-06,-0.002812500166085863
-4.757000006872509e-06,-0.002812500166085863
-4.75650000688665e-06,-0.0030208335025236066
-4.756000006900791e-06,-0.002812500166085863
-4.755500006914932e-06,-0.002916666834304721
-4.755000006929073e-06,-0.002708333497867005
-4.754500006943214e-06,-0.002708333497867005
-4.754000006957355e-06,-0.002604166829648119
-4.753500006971496e-06,-0.002604166829648119
-4.753000006985637e-06,-0.0025000001614292333
-4.752500006999778e-06,-0.0025000001614292333
-4.7520000070139186e-06,-0.002708333497867005
-4.7515000070280595e-06,-0.002708333497867005
-4.7510000070422005e-06,-0.0030208335025236066
-4.7505000070563415e-06,-0.0030208335025236066
-4.7500000070704824e-06,-0.0030208335025236066
-4.749500007084623e-06,-0.0031250001707424646
-4.749000007098764e-06,-0.0030208335025236066
-4.748500007112905e-06,-0.0030208335025236066
-4.748000007127046e-06,-0.0031250001707424646
-4.747500007141187e-06,-0.0032291668389613504
-4.747000007155328e-06,-0.0031250001707424646
-4.746500007169469e-06,-0.0032291668389613504
-4.74600000718361e-06,-0.0031250001707424646
-4.745500007197751e-06,-0.002916666834304721
-4.745000007211892e-06,-0.002916666834304721
-4.744500007226033e-06,-0.002812500166085863
-4.744000007240174e-06,-0.0030208335025236066
-4.743500007254315e-06,-0.0030208335025236066
-4.743000007268456e-06,-0.0033333335071802084
-4.742500007282597e-06,-0.003437500175399094
-4.742000007296738e-06,-0.003437500175399094
-4.741500007310879e-06,-0.003437500175399094
-4.74100000732502e-06,-0.003437500175399094
-4.740500007339161e-06,-0.003541666843617952
-4.740000007353302e-06,-0.003437500175399094
-4.739500007367443e-06,-0.00364583351183681
-4.739000007381584e-06,-0.003750000180055696
-4.738500007395725e-06,-0.003750000180055696
-4.738000007409866e-06,-0.00395833351649344
-4.7375000074240066e-06,-0.004062500184712298
-4.7370000074381475e-06,-0.004375000189368927
-4.7365000074522885e-06,-0.004375000189368927
-4.7360000074664295e-06,-0.004583333525806671
-4.7355000074805704e-06,-0.004479166857587785
-4.735000007494711e-06,-0.004583333525806671
-4.734500007508852e-06,-0.004479166857587785
-4.734000007522993e-06,-0.004479166857587785
-4.733500007537134e-06,-0.004375000189368927
-4.733000007551275e-06,-0.004479166857587785
-4.732500007565416e-06,-0.004583333525806671
-4.732000007579557e-06,-0.004687500194025529
-4.731500007593698e-06,-0.004687500194025529
-4.731000007607839e-06,-0.004895833530463273
-4.73050000762198e-06,-0.0050000001986821585
-4.730000007636121e-06,-0.0052083335351198745
-4.729500007650262e-06,-0.0052083335351198745
-4.729000007664403e-06,-0.005416666871557646
-4.728500007678544e-06,-0.005520833539776504
-4.728000007692685e-06,-0.0058333335444331336
-4.727500007706826e-06,-0.005937500212651992
-4.727000007720967e-06,-0.005937500212651992
-4.726500007735108e-06,-0.006145833549089735
-4.726000007749249e-06,-0.00604166688087085
-4.72550000776339e-06,-0.00604166688087085
-4.725000007777531e-06,-0.006145833549089735
-4.724500007791672e-06,-0.006250000217308593
-4.724000007805813e-06,-0.006458333553746337
-4.723500007819954e-06,-0.006562500221965223
-4.723000007834095e-06,-0.006770833558402939
-4.7225000078482355e-06,-0.006875000226621825
-4.7220000078623765e-06,-0.007083333563059568
-4.7215000078765175e-06,-0.007187500231278426
-4.7210000078906584e-06,-0.007187500231278426
-4.720500007904799e-06,-0.007187500231278426
-4.72000000791894e-06,-0.007187500231278426
-4.719500007933081e-06,-0.007187500231278426
-4.719000007947222e-06,-0.007187500231278426
-4.718500007961363e-06,-0.007291666899497312
-4.718000007975504e-06,-0.007395833567716198
-4.717500007989645e-06,-0.007395833567716198
-4.717000008003786e-06,-0.007500000235935056
-4.716500008017927e-06,-0.007604166904153914
-4.716000008032068e-06,-0.007604166904153914
-4.715500008046209e-06,-0.0077083335723728
-4.71500000806035e-06,-0.007604166904153914
-4.714500008074491e-06,-0.0077083335723728
-4.714000008088632e-06,-0.0077083335723728
-4.713500008102773e-06,-0.007812500240591658
-4.713000008116914e-06,-0.007916666908810543
-4.712500008131055e-06,-0.008125000245248287
-4.712000008145196e-06,-0.008125000245248287
-4.711500008159337e-06,-0.008229166913467145
-4.711000008173478e-06,-0.008333333581686003
-4.710500008187619e-06,-0.008229166913467145
-4.71000000820176e-06,-0.008333333581686003
-4.709500008215901e-06,-0.008437500249904889
-4.709000008230042e-06,-0.008437500249904889
-4.708500008244183e-06,-0.008437500249904889
-4.7080000082583235e-06,-0.008437500249904889
-4.7075000082724645e-06,-0.008541666918123775
-4.7070000082866055e-06,-0.008645833586342633
-4.7065000083007464e-06,-0.008645833586342633
-4.706000008314887e-06,-0.008645833586342633
-4.705500008329028e-06,-0.008645833586342633
-4.705000008343169e-06,-0.00875000025456149
-4.70450000835731e-06,-0.008854166922780377
-4.704000008371451e-06,-0.008854166922780377
-4.703500008385592e-06,-0.008854166922780377
-4.703000008399733e-06,-0.008958333590999262
-4.702500008413874e-06,-0.008958333590999262
-4.702000008428015e-06,-0.008958333590999262
-4.701500008442156e-06,-0.00906250025921812
-4.701000008456297e-06,-0.009270833595655864
-4.700500008470438e-06,-0.009375000263874722
-4.700000008484579e-06,-0.009375000263874722
-4.69950000849872e-06,-0.009270833595655864
-4.699000008512861e-06,-0.009270833595655864
-4.698500008527002e-06,-0.009375000263874722
-4.698000008541143e-06,-0.009270833595655864
-4.697500008555284e-06,-0.009375000263874722
-4.697000008569425e-06,-0.009583333600312466
-4.696500008583566e-06,-0.009479166932093608
-4.696000008597707e-06,-0.009687500268531352
-4.695500008611848e-06,-0.009687500268531352
-4.695000008625989e-06,-0.009687500268531352
-4.69450000864013e-06,-0.009479166932093608
-4.694000008654271e-06,-0.009583333600312466
-4.6935000086684116e-06,-0.009375000263874722
-4.6930000086825525e-06,-0.009375000263874722
-4.6925000086966935e-06,-0.009375000263874722
-4.6920000087108345e-06,-0.009375000263874722
-4.691500008724975e-06,-0.009479166932093608
-4.691000008739116e-06,-0.009583333600312466
-4.690500008753257e-06,-0.009583333600312466
-4.690000008767398e-06,-0.009583333600312466
-4.689500008781539e-06,-0.009583333600312466
-4.68900000879568e-06,-0.009583333600312466
-4.688500008809821e-06,-0.00979166693675021
